,sentiment
新世界,0.03010792352471103
好好笑,0.03025836963910101
视频,0.028194522150057563
哇塞,0.019365819633558323
热,0.018642094017269555
好瘦,0.012751499775762055
新,0.016354088587845546
烊,0.03214225012662003
加入,0.01270749845006503
挎着,0.0175597935961958
喊,0.026994948066959835
害羞,0.016443567113266458
绝配,0.017525475469501808
触及,0.04136081586287283
男明星,0.02350590098615557
不好意思,0.023912175966522085
以下,0.027949728034179083
事,0.018462936635524216
每期,0.026686429079252356
长见识了,0.019436064192329162
需要,0.025422244186120636
当年,0.02536018411275198
钱,0.03190831953850542
到达,0.016513025084180642
哪有,0.03174056175381884
半天,0.030618528654308943
太好了,0.021034768927250147
最后,0.022230959543645425
男,0.023592381760216205
经常,0.024672998647410106
综艺节目,0.016413512281181417
再加,0.025025540861072053
过来,0.021393865868743964
水,0.008745529669004838
姑娘,0.021856227078157042
情商,0.029668063079533298
桶,0.01636112733508969
她俩,0.02833883080621451
奶茶,0.025355520797585705
不下,0.019380372626502898
第一,0.012108559093105643
试了试,0.03187042744318054
傻,0.02759288431069245
型,0.020372873332243635
老师,0.022415532600301203
撑住,0.018088489862461327
一家,0.03956231747435145
过去,0.015967977856387247
我想静静,0.01929702763928138
平时,0.03159755418993282
把手,0.032452413952947776
大刀,0.012902714074432707
大家,0.03152316541757261
草,0.014956965483092168
放,0.023298060090006928
骨架,0.041302811387594826
小肚子,0.02256240736757696
喔,0.0223793687059948
好久,0.03113097579553784
小心翼翼,0.03432709689760374
后,0.0338617403707814
黑脸,0.011101724695219698
软,0.01342291815373194
捂,0.03146746051285113
生,0.038536522456049715
年,0.01506897362529348
小于,0.020747162904516468
琪,0.020573004454187777
奈,0.015669643226957772
少女,0.005773563098734301
抽,0.026467393952328718
味,0.009431175277178249
小张,0.005210044639677821
简直,0.03077101326236302
桃子,0.015687689523514042
早就,0.028344845529437737
大大,0.010020286148382782
鸭,0.017777813879839503
甜甜,0.01660595476830067
一颗,0.018576794416861588
呦,0.024257797984283905
现场,0.03139429257151678
真实,0.024715606002538706
橘子,0.021812378968825534
互粉,0.022535739840744355
